,realtime_start,realtime_end,date,value
1404,2024-08-13,2024-08-13,1998-02-28,7.09
1405,2024-08-13,2024-08-13,1998-03-06,7.19
1406,2024-08-13,2024-08-13,1998-03-13,7.16
1407,2024-08-13,2024-08-13,1998-03-20,7.08
1408,2024-08-13,2024-08-13,1998-03-27,7.08
1409,2024-08-13,2024-08-13,1998-04-03,7.15
1410,2024-08-13,2024-08-13,1998-04-10,7.09
1411,2024-08-13,2024-08-13,1998-04-17,7.17
1412,2024-08-13,2024-08-13,1998-04-24,7.15
1413,2024-08-13,2024-08-13,1998-05-01,7.22
1414,2024-08-13,2024-08-13,1998-05-08,7.14
1415,2024-08-13,2024-08-13,1998-05-15,7.19
1416,2024-08-13,2024-08-13,1998-05-22,7.1
1417,2024-08-13,2024-08-13,1998-05-29,7.07
1418,2024-08-13,2024-08-13,1998-06-05,7.05
1419,2024-08-13,2024-08-13,1998-06-12,7.04
1420,2024-08-13,2024-08-13,1998-06-19,6.94
1421,2024-08-13,2024-08-13,1998-06-26,6.96
1422,2024-08-13,2024-08-13,1998-07-03,6.98
1423,2024-08-13,2024-08-13,1998-07-10,6.91
1424,2024-08-13,2024-08-13,1998-07-17,6.94
1425,2024-08-13,2024-08-13,1998-07-24,6.96
1426,2024-08-13,2024-08-13,1998-07-31,6.97
1427,2024-08-13,2024-08-13,1998-08-07,6.94
1428,2024-08-13,2024-08-13,1998-08-14,6.91
1429,2024-08-13,2024-08-13,1998-08-21,6.92
1430,2024-08-13,2024-08-13,1998-08-28,6.92
1431,2024-08-13,2024-08-13,1998-09-04,6.82
1432,2024-08-13,2024-08-13,1998-09-11,6.77
1433,2024-08-13,2024-08-13,1998-09-18,6.66
1434,2024-08-13,2024-08-13,1998-09-25,6.64
1435,2024-08-13,2024-08-13,1998-10-02,6.6
1436,2024-08-13,2024-08-13,1998-10-09,6.49
1437,2024-08-13,2024-08-13,1998-10-16,6.9
1438,2024-08-13,2024-08-13,1998-10-23,6.73
1439,2024-08-13,2024-08-13,1998-10-30,6.83
1440,2024-08-13,2024-08-13,1998-11-06,6.89
1441,2024-08-13,2024-08-13,1998-11-13,6.93
1442,2024-08-13,2024-08-13,1998-11-20,6.86
1443,2024-08-13,2024-08-13,1998-11-27,6.78
1444,2024-08-13,2024-08-13,1998-12-04,6.71
1445,2024-08-13,2024-08-13,1998-12-11,6.69
1446,2024-08-13,2024-08-13,1998-12-18,6.69
1447,2024-08-13,2024-08-13,1998-12-25,6.77
1448,2024-08-13,2024-08-13,1998-12-31,6.83
1449,2024-08-13,2024-08-13,1999-01-08,6.79
1450,2024-08-13,2024-08-13,1999-01-15,6.83
1451,2024-08-13,2024-08-13,1999-01-22,6.78
1452,2024-08-13,2024-08-13,1999-01-29,6.74
1453,2024-08-13,2024-08-13,1999-02-05,6.75
1454,2024-08-13,2024-08-13,1999-02-12,6.77
1455,2024-08-13,2024-08-13,1999-02-19,6.82
1456,2024-08-13,2024-08-13,1999-02-26,6.89
1457,2024-08-13,2024-08-13,1999-03-05,7.06
1458,2024-08-13,2024-08-13,1999-03-12,7.11
1459,2024-08-13,2024-08-13,1999-03-19,7.01
1460,2024-08-13,2024-08-13,1999-03-26,6.98
1461,2024-08-13,2024-08-13,1999-04-02,6.98
1462,2024-08-13,2024-08-13,1999-04-09,6.92
1463,2024-08-13,2024-08-13,1999-04-16,6.87
1464,2024-08-13,2024-08-13,1999-04-23,6.88
1465,2024-08-13,2024-08-13,1999-04-30,6.93
1466,2024-08-13,2024-08-13,1999-05-07,7.02
1467,2024-08-13,2024-08-13,1999-05-14,7.1
1468,2024-08-13,2024-08-13,1999-05-21,7.23
1469,2024-08-13,2024-08-13,1999-05-28,7.23
1470,2024-08-13,2024-08-13,1999-06-04,7.41
1471,2024-08-13,2024-08-13,1999-06-11,7.51
1472,2024-08-13,2024-08-13,1999-06-18,7.65
1473,2024-08-13,2024-08-13,1999-06-25,7.63
1474,2024-08-13,2024-08-13,1999-07-02,7.71
1475,2024-08-13,2024-08-13,1999-07-09,7.65
1476,2024-08-13,2024-08-13,1999-07-16,7.58
1477,2024-08-13,2024-08-13,1999-07-23,7.52
1478,2024-08-13,2024-08-13,1999-07-30,7.7
1479,2024-08-13,2024-08-13,1999-08-06,7.89
1480,2024-08-13,2024-08-13,1999-08-13,8.15
1481,2024-08-13,2024-08-13,1999-08-20,7.93
1482,2024-08-13,2024-08-13,1999-08-27,7.8
1483,2024-08-13,2024-08-13,1999-09-03,7.83
1484,2024-08-13,2024-08-13,1999-09-10,7.88
1485,2024-08-13,2024-08-13,1999-09-17,7.82
1486,2024-08-13,2024-08-13,1999-09-24,7.76
1487,2024-08-13,2024-08-13,1999-10-01,7.7
1488,2024-08-13,2024-08-13,1999-10-08,7.82
1489,2024-08-13,2024-08-13,1999-10-15,7.85
1490,2024-08-13,2024-08-13,1999-10-22,7.93
1491,2024-08-13,2024-08-13,1999-10-29,7.96
1492,2024-08-13,2024-08-13,1999-11-05,7.84
1493,2024-08-13,2024-08-13,1999-11-12,7.67
1494,2024-08-13,2024-08-13,1999-11-19,7.69
1495,2024-08-13,2024-08-13,1999-11-26,7.75
1496,2024-08-13,2024-08-13,1999-12-03,7.84
1497,2024-08-13,2024-08-13,1999-12-10,7.84
1498,2024-08-13,2024-08-13,1999-12-17,7.86
1499,2024-08-13,2024-08-13,1999-12-24,7.96
1500,2024-08-13,2024-08-13,1999-12-31,8.06
1501,2024-08-13,2024-08-13,2000-01-07,8.15
1502,2024-08-13,2024-08-13,2000-01-14,8.18
1503,2024-08-13,2024-08-13,2000-01-21,8.26
1504,2024-08-13,2024-08-13,2000-01-28,8.25
1505,2024-08-13,2024-08-13,2000-02-04,8.25
1506,2024-08-13,2024-08-13,2000-02-11,8.36
1507,2024-08-13,2024-08-13,2000-02-18,8.38
1508,2024-08-13,2024-08-13,2000-02-25,8.31
1509,2024-08-13,2024-08-13,2000-03-03,8.27
1510,2024-08-13,2024-08-13,2000-03-10,8.23
1511,2024-08-13,2024-08-13,2000-03-17,8.24
1512,2024-08-13,2024-08-13,2000-03-24,8.23
1513,2024-08-13,2024-08-13,2000-03-31,8.23
1514,2024-08-13,2024-08-13,2000-04-07,8.2
1515,2024-08-13,2024-08-13,2000-04-14,8.12
1516,2024-08-13,2024-08-13,2000-04-21,8.16
1517,2024-08-13,2024-08-13,2000-04-28,8.13
1518,2024-08-13,2024-08-13,2000-05-05,8.28
1519,2024-08-13,2024-08-13,2000-05-12,8.52
1520,2024-08-13,2024-08-13,2000-05-19,8.64
1521,2024-08-13,2024-08-13,2000-05-26,8.62
1522,2024-08-13,2024-08-13,2000-06-02,8.54
1523,2024-08-13,2024-08-13,2000-06-09,8.32
1524,2024-08-13,2024-08-13,2000-06-16,8.22
1525,2024-08-13,2024-08-13,2000-06-23,8.14
1526,2024-08-13,2024-08-13,2000-06-30,8.22
1527,2024-08-13,2024-08-13,2000-07-07,8.16
1528,2024-08-13,2024-08-13,2000-07-14,8.09
1529,2024-08-13,2024-08-13,2000-07-21,8.21
1530,2024-08-13,2024-08-13,2000-07-28,8.13
1531,2024-08-13,2024-08-13,2000-08-04,8.12
1532,2024-08-13,2024-08-13,2000-08-11,8.04
1533,2024-08-13,2024-08-13,2000-08-18,7.96
1534,2024-08-13,2024-08-13,2000-08-25,7.99
1535,2024-08-13,2024-08-13,2000-09-01,7.96
1536,2024-08-13,2024-08-13,2000-09-08,7.94
1537,2024-08-13,2024-08-13,2000-09-15,7.88
1538,2024-08-13,2024-08-13,2000-09-22,7.9
1539,2024-08-13,2024-08-13,2000-09-29,7.88
1540,2024-08-13,2024-08-13,2000-10-06,7.83
1541,2024-08-13,2024-08-13,2000-10-13,7.84
1542,2024-08-13,2024-08-13,2000-10-20,7.83
1543,2024-08-13,2024-08-13,2000-10-27,7.68
1544,2024-08-13,2024-08-13,2000-11-03,7.73
1545,2024-08-13,2024-08-13,2000-11-10,7.79
1546,2024-08-13,2024-08-13,2000-11-17,7.73
1547,2024-08-13,2024-08-13,2000-11-24,7.73
1548,2024-08-13,2024-08-13,2000-12-01,7.65
1549,2024-08-13,2024-08-13,2000-12-08,7.54
1550,2024-08-13,2024-08-13,2000-12-15,7.42
1551,2024-08-13,2024-08-13,2000-12-22,7.17
1552,2024-08-13,2024-08-13,2000-12-29,7.13
1553,2024-08-13,2024-08-13,2001-01-05,7.07
1554,2024-08-13,2024-08-13,2001-01-12,6.89
1555,2024-08-13,2024-08-13,2001-01-19,7.02
1556,2024-08-13,2024-08-13,2001-01-26,7.15
1557,2024-08-13,2024-08-13,2001-02-02,7.09
1558,2024-08-13,2024-08-13,2001-02-09,6.98
1559,2024-08-13,2024-08-13,2001-02-16,7.01
1560,2024-08-13,2024-08-13,2001-02-23,7.12
1561,2024-08-13,2024-08-13,2001-03-02,7.03
1562,2024-08-13,2024-08-13,2001-03-09,6.97
1563,2024-08-13,2024-08-13,2001-03-16,6.96
1564,2024-08-13,2024-08-13,2001-03-23,6.89
1565,2024-08-13,2024-08-13,2001-03-30,6.91
1566,2024-08-13,2024-08-13,2001-04-06,7.01
1567,2024-08-13,2024-08-13,2001-04-13,7.04
1568,2024-08-13,2024-08-13,2001-04-20,7.14
1569,2024-08-13,2024-08-13,2001-04-27,7.12
1570,2024-08-13,2024-08-13,2001-05-04,7.14
1571,2024-08-13,2024-08-13,2001-05-11,7.1
1572,2024-08-13,2024-08-13,2001-05-18,7.14
1573,2024-08-13,2024-08-13,2001-05-25,7.2
1574,2024-08-13,2024-08-13,2001-06-01,7.24
1575,2024-08-13,2024-08-13,2001-06-08,7.2
1576,2024-08-13,2024-08-13,2001-06-15,7.14
1577,2024-08-13,2024-08-13,2001-06-22,7.11
1578,2024-08-13,2024-08-13,2001-06-29,7.11
1579,2024-08-13,2024-08-13,2001-07-06,7.19
1580,2024-08-13,2024-08-13,2001-07-13,7.21
1581,2024-08-13,2024-08-13,2001-07-20,7.08
1582,2024-08-13,2024-08-13,2001-07-27,7.03
1583,2024-08-13,2024-08-13,2001-08-03,7.0
1584,2024-08-13,2024-08-13,2001-08-10,7.0
1585,2024-08-13,2024-08-13,2001-08-17,6.92
1586,2024-08-13,2024-08-13,2001-08-24,6.91
1587,2024-08-13,2024-08-13,2001-08-31,6.92
1588,2024-08-13,2024-08-13,2001-09-07,6.89
1589,2024-08-13,2024-08-13,2001-09-14,6.86
1590,2024-08-13,2024-08-13,2001-09-21,6.8
1591,2024-08-13,2024-08-13,2001-09-28,6.72
1592,2024-08-13,2024-08-13,2001-10-05,6.64
1593,2024-08-13,2024-08-13,2001-10-12,6.58
1594,2024-08-13,2024-08-13,2001-10-19,6.61
1595,2024-08-13,2024-08-13,2001-10-26,6.64
1596,2024-08-13,2024-08-13,2001-11-02,6.56
1597,2024-08-13,2024-08-13,2001-11-09,6.45
1598,2024-08-13,2024-08-13,2001-11-16,6.51
1599,2024-08-13,2024-08-13,2001-11-23,6.75
1600,2024-08-13,2024-08-13,2001-11-30,7.02
1601,2024-08-13,2024-08-13,2001-12-07,6.84
1602,2024-08-13,2024-08-13,2001-12-14,7.09
1603,2024-08-13,2024-08-13,2001-12-21,7.17
1604,2024-08-13,2024-08-13,2001-12-28,7.16
1605,2024-08-13,2024-08-13,2002-01-04,7.14
1606,2024-08-13,2024-08-13,2002-01-11,7.06
1607,2024-08-13,2024-08-13,2002-01-18,6.83
1608,2024-08-13,2024-08-13,2002-01-25,6.96
1609,2024-08-13,2024-08-13,2002-02-01,7.02
1610,2024-08-13,2024-08-13,2002-02-08,6.88
1611,2024-08-13,2024-08-13,2002-02-15,6.86
1612,2024-08-13,2024-08-13,2002-02-22,6.81
1613,2024-08-13,2024-08-13,2002-03-01,6.8
1614,2024-08-13,2024-08-13,2002-03-08,6.87
1615,2024-08-13,2024-08-13,2002-03-15,7.08
1616,2024-08-13,2024-08-13,2002-03-22,7.14
1617,2024-08-13,2024-08-13,2002-03-29,7.18
1618,2024-08-13,2024-08-13,2002-04-05,7.13
1619,2024-08-13,2024-08-13,2002-04-12,6.99
1620,2024-08-13,2024-08-13,2002-04-19,6.94
1621,2024-08-13,2024-08-13,2002-04-26,6.88
1622,2024-08-13,2024-08-13,2002-05-03,6.78
1623,2024-08-13,2024-08-13,2002-05-10,6.79
1624,2024-08-13,2024-08-13,2002-05-17,6.89
1625,2024-08-13,2024-08-13,2002-05-24,6.81
1626,2024-08-13,2024-08-13,2002-05-31,6.76
1627,2024-08-13,2024-08-13,2002-06-07,6.71
1628,2024-08-13,2024-08-13,2002-06-14,6.71
1629,2024-08-13,2024-08-13,2002-06-21,6.63
1630,2024-08-13,2024-08-13,2002-06-28,6.55
1631,2024-08-13,2024-08-13,2002-07-05,6.57
1632,2024-08-13,2024-08-13,2002-07-12,6.54
1633,2024-08-13,2024-08-13,2002-07-19,6.49
1634,2024-08-13,2024-08-13,2002-07-26,6.34
1635,2024-08-13,2024-08-13,2002-08-02,6.43
1636,2024-08-13,2024-08-13,2002-08-09,6.31
1637,2024-08-13,2024-08-13,2002-08-16,6.22
1638,2024-08-13,2024-08-13,2002-08-23,6.27
1639,2024-08-13,2024-08-13,2002-08-30,6.22
1640,2024-08-13,2024-08-13,2002-09-06,6.15
1641,2024-08-13,2024-08-13,2002-09-13,6.18
1642,2024-08-13,2024-08-13,2002-09-20,6.05
1643,2024-08-13,2024-08-13,2002-09-27,5.99
1644,2024-08-13,2024-08-13,2002-10-04,6.01
1645,2024-08-13,2024-08-13,2002-10-11,5.98
1646,2024-08-13,2024-08-13,2002-10-18,6.15
1647,2024-08-13,2024-08-13,2002-10-25,6.31
1648,2024-08-13,2024-08-13,2002-11-01,6.13
1649,2024-08-13,2024-08-13,2002-11-08,6.11
1650,2024-08-13,2024-08-13,2002-11-15,5.94
1651,2024-08-13,2024-08-13,2002-11-22,6.03
1652,2024-08-13,2024-08-13,2002-11-29,6.13
1653,2024-08-13,2024-08-13,2002-12-06,6.19
1654,2024-08-13,2024-08-13,2002-12-13,6.04
1655,2024-08-13,2024-08-13,2002-12-20,6.03
1656,2024-08-13,2024-08-13,2002-12-27,5.93
1657,2024-08-13,2024-08-13,2003-01-03,5.85
1658,2024-08-13,2024-08-13,2003-01-10,5.95
1659,2024-08-13,2024-08-13,2003-01-17,5.97
1660,2024-08-13,2024-08-13,2003-01-24,5.91
1661,2024-08-13,2024-08-13,2003-01-31,5.9
1662,2024-08-13,2024-08-13,2003-02-07,5.88
1663,2024-08-13,2024-08-13,2003-02-14,5.86
1664,2024-08-13,2024-08-13,2003-02-21,5.84
1665,2024-08-13,2024-08-13,2003-02-28,5.79
1666,2024-08-13,2024-08-13,2003-03-07,5.67
1667,2024-08-13,2024-08-13,2003-03-14,5.61
1668,2024-08-13,2024-08-13,2003-03-21,5.79
1669,2024-08-13,2024-08-13,2003-03-28,5.91
1670,2024-08-13,2024-08-13,2003-04-04,5.79
1671,2024-08-13,2024-08-13,2003-04-11,5.85
1672,2024-08-13,2024-08-13,2003-04-18,5.82
1673,2024-08-13,2024-08-13,2003-04-25,5.79
1674,2024-08-13,2024-08-13,2003-05-02,5.7
1675,2024-08-13,2024-08-13,2003-05-09,5.62
1676,2024-08-13,2024-08-13,2003-05-16,5.45
1677,2024-08-13,2024-08-13,2003-05-23,5.34
1678,2024-08-13,2024-08-13,2003-05-30,5.31
1679,2024-08-13,2024-08-13,2003-06-06,5.26
1680,2024-08-13,2024-08-13,2003-06-13,5.21
1681,2024-08-13,2024-08-13,2003-06-20,5.21
1682,2024-08-13,2024-08-13,2003-06-27,5.24
1683,2024-08-13,2024-08-13,2003-07-04,5.4
1684,2024-08-13,2024-08-13,2003-07-11,5.52
1685,2024-08-13,2024-08-13,2003-07-18,5.67
1686,2024-08-13,2024-08-13,2003-07-25,5.94
1687,2024-08-13,2024-08-13,2003-08-01,6.14
1688,2024-08-13,2024-08-13,2003-08-08,6.34
1689,2024-08-13,2024-08-13,2003-08-15,6.24
1690,2024-08-13,2024-08-13,2003-08-22,6.28
1691,2024-08-13,2024-08-13,2003-08-29,6.32
1692,2024-08-13,2024-08-13,2003-09-05,6.44
1693,2024-08-13,2024-08-13,2003-09-12,6.16
1694,2024-08-13,2024-08-13,2003-09-19,6.01
1695,2024-08-13,2024-08-13,2003-09-26,5.98
1696,2024-08-13,2024-08-13,2003-10-03,5.77
1697,2024-08-13,2024-08-13,2003-10-10,5.95
1698,2024-08-13,2024-08-13,2003-10-17,6.05
1699,2024-08-13,2024-08-13,2003-10-24,6.05
1700,2024-08-13,2024-08-13,2003-10-31,5.94
1701,2024-08-13,2024-08-13,2003-11-07,5.98
1702,2024-08-13,2024-08-13,2003-11-14,6.03
1703,2024-08-13,2024-08-13,2003-11-21,5.83
1704,2024-08-13,2024-08-13,2003-11-28,5.89
1705,2024-08-13,2024-08-13,2003-12-05,6.02
1706,2024-08-13,2024-08-13,2003-12-12,5.88
1707,2024-08-13,2024-08-13,2003-12-19,5.82
1708,2024-08-13,2024-08-13,2003-12-26,5.81
1709,2024-08-13,2024-08-13,2003-12-31,5.85
1710,2024-08-13,2024-08-13,2004-01-08,5.87
1711,2024-08-13,2024-08-13,2004-01-15,5.66
1712,2024-08-13,2024-08-13,2004-01-22,5.64
1713,2024-08-13,2024-08-13,2004-01-29,5.68
1714,2024-08-13,2024-08-13,2004-02-05,5.72
1715,2024-08-13,2024-08-13,2004-02-12,5.66
1716,2024-08-13,2024-08-13,2004-02-19,5.58
1717,2024-08-13,2024-08-13,2004-02-26,5.58
1718,2024-08-13,2024-08-13,2004-03-04,5.59
1719,2024-08-13,2024-08-13,2004-03-11,5.41
1720,2024-08-13,2024-08-13,2004-03-18,5.38
1721,2024-08-13,2024-08-13,2004-03-25,5.4
1722,2024-08-13,2024-08-13,2004-04-01,5.52
1723,2024-08-13,2024-08-13,2004-04-08,5.79
1724,2024-08-13,2024-08-13,2004-04-15,5.89
1725,2024-08-13,2024-08-13,2004-04-22,5.94
1726,2024-08-13,2024-08-13,2004-04-29,6.01
1727,2024-08-13,2024-08-13,2004-05-06,6.12
1728,2024-08-13,2024-08-13,2004-05-13,6.34
1729,2024-08-13,2024-08-13,2004-05-20,6.3
1730,2024-08-13,2024-08-13,2004-05-27,6.32
1731,2024-08-13,2024-08-13,2004-06-03,6.28
1732,2024-08-13,2024-08-13,2004-06-10,6.3
1733,2024-08-13,2024-08-13,2004-06-17,6.32
1734,2024-08-13,2024-08-13,2004-06-24,6.25
1735,2024-08-13,2024-08-13,2004-07-01,6.21
1736,2024-08-13,2024-08-13,2004-07-08,6.01
1737,2024-08-13,2024-08-13,2004-07-15,6.0
1738,2024-08-13,2024-08-13,2004-07-22,5.98
1739,2024-08-13,2024-08-13,2004-07-29,6.08
1740,2024-08-13,2024-08-13,2004-08-05,5.99
1741,2024-08-13,2024-08-13,2004-08-12,5.85
1742,2024-08-13,2024-08-13,2004-08-19,5.81
1743,2024-08-13,2024-08-13,2004-08-26,5.82
1744,2024-08-13,2024-08-13,2004-09-02,5.77
1745,2024-08-13,2024-08-13,2004-09-09,5.83
1746,2024-08-13,2024-08-13,2004-09-16,5.75
1747,2024-08-13,2024-08-13,2004-09-23,5.7
1748,2024-08-13,2024-08-13,2004-09-30,5.72
1749,2024-08-13,2024-08-13,2004-10-07,5.82
1750,2024-08-13,2024-08-13,2004-10-14,5.74
1751,2024-08-13,2024-08-13,2004-10-21,5.69
1752,2024-08-13,2024-08-13,2004-10-28,5.64
1753,2024-08-13,2024-08-13,2004-11-04,5.7
1754,2024-08-13,2024-08-13,2004-11-11,5.76
1755,2024-08-13,2024-08-13,2004-11-18,5.74
1756,2024-08-13,2024-08-13,2004-11-24,5.72
1757,2024-08-13,2024-08-13,2004-12-02,5.81
1758,2024-08-13,2024-08-13,2004-12-09,5.71
1759,2024-08-13,2024-08-13,2004-12-16,5.68
1760,2024-08-13,2024-08-13,2004-12-22,5.75
1761,2024-08-13,2024-08-13,2004-12-29,5.81
1762,2024-08-13,2024-08-13,2005-01-06,5.77
1763,2024-08-13,2024-08-13,2005-01-13,5.74
1764,2024-08-13,2024-08-13,2005-01-20,5.67
1765,2024-08-13,2024-08-13,2005-01-27,5.66
1766,2024-08-13,2024-08-13,2005-02-03,5.63
1767,2024-08-13,2024-08-13,2005-02-10,5.57
1768,2024-08-13,2024-08-13,2005-02-17,5.62
1769,2024-08-13,2024-08-13,2005-02-24,5.69
1770,2024-08-13,2024-08-13,2005-03-03,5.79
1771,2024-08-13,2024-08-13,2005-03-10,5.85
1772,2024-08-13,2024-08-13,2005-03-17,5.95
1773,2024-08-13,2024-08-13,2005-03-24,6.01
1774,2024-08-13,2024-08-13,2005-03-31,6.04
1775,2024-08-13,2024-08-13,2005-04-07,5.93
1776,2024-08-13,2024-08-13,2005-04-14,5.91
1777,2024-08-13,2024-08-13,2005-04-21,5.8
1778,2024-08-13,2024-08-13,2005-04-28,5.78
1779,2024-08-13,2024-08-13,2005-05-05,5.75
1780,2024-08-13,2024-08-13,2005-05-12,5.77
1781,2024-08-13,2024-08-13,2005-05-19,5.71
1782,2024-08-13,2024-08-13,2005-05-26,5.65
1783,2024-08-13,2024-08-13,2005-06-02,5.62
1784,2024-08-13,2024-08-13,2005-06-09,5.56
1785,2024-08-13,2024-08-13,2005-06-16,5.63
1786,2024-08-13,2024-08-13,2005-06-23,5.57
1787,2024-08-13,2024-08-13,2005-06-30,5.53
1788,2024-08-13,2024-08-13,2005-07-07,5.62
1789,2024-08-13,2024-08-13,2005-07-14,5.66
1790,2024-08-13,2024-08-13,2005-07-21,5.73
1791,2024-08-13,2024-08-13,2005-07-28,5.77
1792,2024-08-13,2024-08-13,2005-08-04,5.82
1793,2024-08-13,2024-08-13,2005-08-11,5.89
1794,2024-08-13,2024-08-13,2005-08-18,5.8
1795,2024-08-13,2024-08-13,2005-08-25,5.77
1796,2024-08-13,2024-08-13,2005-09-01,5.71
1797,2024-08-13,2024-08-13,2005-09-08,5.71
1798,2024-08-13,2024-08-13,2005-09-15,5.74
1799,2024-08-13,2024-08-13,2005-09-22,5.8
1800,2024-08-13,2024-08-13,2005-09-29,5.91
1801,2024-08-13,2024-08-13,2005-10-06,5.98
1802,2024-08-13,2024-08-13,2005-10-13,6.03
1803,2024-08-13,2024-08-13,2005-10-20,6.1
1804,2024-08-13,2024-08-13,2005-10-27,6.15
1805,2024-08-13,2024-08-13,2005-11-03,6.31
1806,2024-08-13,2024-08-13,2005-11-10,6.36
1807,2024-08-13,2024-08-13,2005-11-17,6.37
1808,2024-08-13,2024-08-13,2005-11-23,6.28
1809,2024-08-13,2024-08-13,2005-12-01,6.26
1810,2024-08-13,2024-08-13,2005-12-08,6.32
1811,2024-08-13,2024-08-13,2005-12-15,6.3
1812,2024-08-13,2024-08-13,2005-12-22,6.26
1813,2024-08-13,2024-08-13,2005-12-29,6.22
1814,2024-08-13,2024-08-13,2006-01-05,6.21
1815,2024-08-13,2024-08-13,2006-01-12,6.15
1816,2024-08-13,2024-08-13,2006-01-19,6.1
1817,2024-08-13,2024-08-13,2006-01-26,6.12
1818,2024-08-13,2024-08-13,2006-02-02,6.23
1819,2024-08-13,2024-08-13,2006-02-09,6.24
1820,2024-08-13,2024-08-13,2006-02-16,6.28
1821,2024-08-13,2024-08-13,2006-02-23,6.26
1822,2024-08-13,2024-08-13,2006-03-02,6.24
1823,2024-08-13,2024-08-13,2006-03-09,6.37
1824,2024-08-13,2024-08-13,2006-03-16,6.34
1825,2024-08-13,2024-08-13,2006-03-23,6.32
1826,2024-08-13,2024-08-13,2006-03-30,6.35
1827,2024-08-13,2024-08-13,2006-04-06,6.43
1828,2024-08-13,2024-08-13,2006-04-13,6.49
1829,2024-08-13,2024-08-13,2006-04-20,6.53
1830,2024-08-13,2024-08-13,2006-04-27,6.58
1831,2024-08-13,2024-08-13,2006-05-04,6.59
1832,2024-08-13,2024-08-13,2006-05-11,6.58
1833,2024-08-13,2024-08-13,2006-05-18,6.6
1834,2024-08-13,2024-08-13,2006-05-25,6.62
1835,2024-08-13,2024-08-13,2006-06-01,6.67
1836,2024-08-13,2024-08-13,2006-06-08,6.62
1837,2024-08-13,2024-08-13,2006-06-15,6.63
1838,2024-08-13,2024-08-13,2006-06-22,6.71
1839,2024-08-13,2024-08-13,2006-06-29,6.78
1840,2024-08-13,2024-08-13,2006-07-06,6.79
1841,2024-08-13,2024-08-13,2006-07-13,6.74
1842,2024-08-13,2024-08-13,2006-07-20,6.8
1843,2024-08-13,2024-08-13,2006-07-27,6.72
1844,2024-08-13,2024-08-13,2006-08-03,6.63
1845,2024-08-13,2024-08-13,2006-08-10,6.55
1846,2024-08-13,2024-08-13,2006-08-17,6.52
1847,2024-08-13,2024-08-13,2006-08-24,6.48
1848,2024-08-13,2024-08-13,2006-08-31,6.44
1849,2024-08-13,2024-08-13,2006-09-07,6.47
1850,2024-08-13,2024-08-13,2006-09-14,6.43
1851,2024-08-13,2024-08-13,2006-09-21,6.4
1852,2024-08-13,2024-08-13,2006-09-28,6.31
1853,2024-08-13,2024-08-13,2006-10-05,6.3
1854,2024-08-13,2024-08-13,2006-10-12,6.37
1855,2024-08-13,2024-08-13,2006-10-19,6.36
1856,2024-08-13,2024-08-13,2006-10-26,6.4
1857,2024-08-13,2024-08-13,2006-11-02,6.31
1858,2024-08-13,2024-08-13,2006-11-09,6.33
1859,2024-08-13,2024-08-13,2006-11-16,6.24
1860,2024-08-13,2024-08-13,2006-11-22,6.18
1861,2024-08-13,2024-08-13,2006-11-30,6.14
1862,2024-08-13,2024-08-13,2006-12-07,6.11
1863,2024-08-13,2024-08-13,2006-12-14,6.12
1864,2024-08-13,2024-08-13,2006-12-21,6.13
1865,2024-08-13,2024-08-13,2006-12-28,6.18
1866,2024-08-13,2024-08-13,2007-01-04,6.18
1867,2024-08-13,2024-08-13,2007-01-11,6.21
1868,2024-08-13,2024-08-13,2007-01-18,6.23
1869,2024-08-13,2024-08-13,2007-01-25,6.25
1870,2024-08-13,2024-08-13,2007-02-01,6.34
1871,2024-08-13,2024-08-13,2007-02-08,6.28
1872,2024-08-13,2024-08-13,2007-02-15,6.3
1873,2024-08-13,2024-08-13,2007-02-22,6.22
1874,2024-08-13,2024-08-13,2007-03-01,6.18
1875,2024-08-13,2024-08-13,2007-03-08,6.14
1876,2024-08-13,2024-08-13,2007-03-15,6.14
1877,2024-08-13,2024-08-13,2007-03-22,6.16
1878,2024-08-13,2024-08-13,2007-03-29,6.16
1879,2024-08-13,2024-08-13,2007-04-05,6.17
1880,2024-08-13,2024-08-13,2007-04-12,6.22
1881,2024-08-13,2024-08-13,2007-04-19,6.17
1882,2024-08-13,2024-08-13,2007-04-26,6.16
1883,2024-08-13,2024-08-13,2007-05-03,6.16
1884,2024-08-13,2024-08-13,2007-05-10,6.15
1885,2024-08-13,2024-08-13,2007-05-17,6.21
1886,2024-08-13,2024-08-13,2007-05-24,6.37
1887,2024-08-13,2024-08-13,2007-05-31,6.42
1888,2024-08-13,2024-08-13,2007-06-07,6.53
1889,2024-08-13,2024-08-13,2007-06-14,6.74
1890,2024-08-13,2024-08-13,2007-06-21,6.69
1891,2024-08-13,2024-08-13,2007-06-28,6.67
1892,2024-08-13,2024-08-13,2007-07-05,6.63
1893,2024-08-13,2024-08-13,2007-07-12,6.73
1894,2024-08-13,2024-08-13,2007-07-19,6.73
1895,2024-08-13,2024-08-13,2007-07-26,6.69
1896,2024-08-13,2024-08-13,2007-08-02,6.68
1897,2024-08-13,2024-08-13,2007-08-09,6.59
1898,2024-08-13,2024-08-13,2007-08-16,6.62
1899,2024-08-13,2024-08-13,2007-08-23,6.52
1900,2024-08-13,2024-08-13,2007-08-30,6.45
1901,2024-08-13,2024-08-13,2007-09-06,6.46
1902,2024-08-13,2024-08-13,2007-09-13,6.31
